Protein	GO_term/EC_number	Score	Annotation	Neural_net	DeepFRI_mode	DB_hit	DB_name	Identity	Coverage
P0AFV8	GO:0032991	0.22058764100074768	protein-containing complex	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFV8	GO:0005622	0.20972765982151031	intracellular anatomical structure	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFV8	GO:0043229	0.1982470005750656	intracellular organelle	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFV8	GO:0043228	0.1894226223230362	non-membrane-bounded organelle	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFV8	GO:0043232	0.18936407566070557	intracellular non-membrane-bounded organelle	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFV8	GO:0005694	0.10120778530836105	chromosome	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFV8	GO:0031982	0.10099168866872787	vesicle	gcn	cc	AF-P0AFV8-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0032991	0.9980599284172058	protein-containing complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0140535	0.9946680068969727	intracellular protein-containing complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:1902494	0.9932108521461487	catalytic complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:1990234	0.992641270160675	transferase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0031461	0.8133783340454102	cullin-RING ubiquitin ligase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0000151	0.8119690418243408	ubiquitin ligase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:1902493	0.4400091767311096	acetyltransferase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0031248	0.4323631823062897	protein acetyltransferase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0019005	0.4082067012786865	SCF ubiquitin ligase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0043226	0.3859112858772278	organelle	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0043229	0.3062802851200104	intracellular organelle	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0110165	0.30399829149246216	cellular anatomical entity	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0005622	0.27728837728500366	intracellular anatomical structure	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0000123	0.2538919448852539	histone acetyltransferase complex	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0043228	0.1839113086462021	non-membrane-bounded organelle	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0043232	0.18367575109004974	intracellular non-membrane-bounded organelle	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0005694	0.15165011584758759	chromosome	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P38393	GO:0000785	0.12075410038232803	chromatin	gcn	cc	AF-P38393-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043229	0.9999734163284302	intracellular organelle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0005622	0.9999719858169556	intracellular anatomical structure	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0110165	0.999957799911499	cellular anatomical entity	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043226	0.9999325275421143	organelle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043232	0.9998319149017334	intracellular non-membrane-bounded organelle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043228	0.9998317956924438	non-membrane-bounded organelle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0005694	0.9914523363113403	chromosome	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0000793	0.6308020949363708	condensed chromosome	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043227	0.6035001277923584	membrane-bounded organelle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043233	0.506962239742279	organelle lumen	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0070013	0.5051396489143372	intracellular organelle lumen	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0031974	0.5030200481414795	membrane-enclosed lumen	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0005634	0.4354947805404663	nucleus	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0043231	0.40803563594818115	intracellular membrane-bounded organelle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0032991	0.3926251530647278	protein-containing complex	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0031981	0.3116922080516815	nuclear lumen	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0005856	0.2851344347000122	cytoskeleton	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0000228	0.1761244535446167	nuclear chromosome	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0000775	0.1398012787103653	chromosome, centromeric region	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0000779	0.11488986760377884	condensed chromosome, centromeric region	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P56613	GO:0005819	0.10802656412124634	spindle	gcn	cc	AF-P56613-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0110165	0.923650324344635	cellular anatomical entity	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0005622	0.6624226570129395	intracellular anatomical structure	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043226	0.6418178677558899	organelle	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043228	0.6220272779464722	non-membrane-bounded organelle	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043232	0.6219627261161804	intracellular non-membrane-bounded organelle	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043229	0.6115980744361877	intracellular organelle	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0005856	0.3858845829963684	cytoskeleton	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0032991	0.330051064491272	protein-containing complex	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0005737	0.2969653308391571	cytoplasm	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0099080	0.28390803933143616	supramolecular complex	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0099081	0.2469281703233719	supramolecular polymer	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0099512	0.24659232795238495	supramolecular fiber	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0015630	0.23563311994075775	microtubule cytoskeleton	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0005694	0.21651220321655273	chromosome	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0042995	0.19938872754573822	cell projection	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0120025	0.19928798079490662	plasma membrane bounded cell projection	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043227	0.19904880225658417	membrane-bounded organelle	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0045202	0.18866558372974396	synapse	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0030054	0.18619902431964874	cell junction	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0005819	0.1581014096736908	spindle	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0005929	0.15593436360359192	cilium	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0099513	0.1495674103498459	polymeric cytoskeletal fiber	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:1902494	0.13176630437374115	catalytic complex	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0016020	0.13097229599952698	membrane	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0071944	0.12557101249694824	cell periphery	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0000793	0.1201571524143219	condensed chromosome	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043292	0.11512521654367447	contractile fiber	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0098978	0.10888557881116867	glutamatergic synapse	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0140535	0.1051216870546341	intracellular protein-containing complex	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0043005	0.10332207381725311	neuron projection	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P58084	GO:0030016	0.10291453450918198	myofibril	gcn	cc	AF-P58084-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0110165	0.7019723653793335	cellular anatomical entity	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0032991	0.4129776954650879	protein-containing complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0140535	0.39859116077423096	intracellular protein-containing complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0043226	0.36671996116638184	organelle	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0005622	0.3243713974952698	intracellular anatomical structure	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:1902494	0.3128392994403839	catalytic complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0043227	0.2675553262233734	membrane-bounded organelle	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0043229	0.24714763462543488	intracellular organelle	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0005737	0.23017391562461853	cytoplasm	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0018995	0.21195277571678162	host cellular component	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0043657	0.2108774483203888	host cell	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0071944	0.19506198167800903	cell periphery	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0005618	0.19345250725746155	cell wall	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0033643	0.1902710646390915	host cell part	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0016020	0.1881275773048401	membrane	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0043231	0.1833038479089737	intracellular membrane-bounded organelle	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0033588	0.17989613115787506	elongator holoenzyme complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0012505	0.17220532894134521	endomembrane system	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0030312	0.14889265596866608	external encapsulating structure	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0031967	0.13834209740161896	organelle envelope	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:1990904	0.1304788440465927	ribonucleoprotein complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0031975	0.13018524646759033	envelope	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0031090	0.1158958226442337	organelle membrane	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0044218	0.1153658777475357	other organism cell membrane	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0044217	0.11474171280860901	other organism part	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0031982	0.11431552469730377	vesicle	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0020002	0.1141844168305397	host cell plasma membrane	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0005634	0.11400293558835983	nucleus	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0101031	0.11152332276105881	chaperone complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0030054	0.11072208732366562	cell junction	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0005635	0.10976938158273697	nuclear envelope	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0009277	0.10296130180358887	fungal-type cell wall	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:0033644	0.10281118005514145	host cell membrane	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P62164	GO:1990234	0.10075811296701431	transferase complex	gcn	cc	AF-P62164-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043229	0.9995680451393127	intracellular organelle	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043226	0.9994902610778809	organelle	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005622	0.9992653727531433	intracellular anatomical structure	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043228	0.998540997505188	non-membrane-bounded organelle	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043232	0.9985381364822388	intracellular non-membrane-bounded organelle	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0110165	0.9985314607620239	cellular anatomical entity	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0070013	0.9982467889785767	intracellular organelle lumen	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043233	0.9982439279556274	organelle lumen	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0031974	0.9982424974441528	membrane-enclosed lumen	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043231	0.997820258140564	intracellular membrane-bounded organelle	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0032991	0.9975056052207947	protein-containing complex	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0043227	0.9972230195999146	membrane-bounded organelle	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:1990904	0.8801769018173218	ribonucleoprotein complex	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005739	0.8236842751502991	mitochondrion	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0044391	0.7918330430984497	ribosomal subunit	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005737	0.7887884974479675	cytoplasm	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0000313	0.7456528544425964	organellar ribosome	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005761	0.7441548705101013	mitochondrial ribosome	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005840	0.7409221529960632	ribosome	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005759	0.7077626585960388	mitochondrial matrix	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0098798	0.7011243104934692	mitochondrial protein-containing complex	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005694	0.23312295973300934	chromosome	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P73312	GO:0005634	0.14886334538459778	nucleus	gcn	cc	AF-P73312-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0110165	0.931195855140686	cellular anatomical entity	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0032991	0.9119759202003479	protein-containing complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0005622	0.9029760956764221	intracellular anatomical structure	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043229	0.9020626544952393	intracellular organelle	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043226	0.8708434700965881	organelle	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043228	0.7250262498855591	non-membrane-bounded organelle	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043232	0.7247933149337769	intracellular non-membrane-bounded organelle	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0140535	0.6792919635772705	intracellular protein-containing complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:1902493	0.5657660961151123	acetyltransferase complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0031248	0.5652145743370056	protein acetyltransferase complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:1990234	0.5340943932533264	transferase complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0000123	0.52974933385849	histone acetyltransferase complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:1902494	0.5180292725563049	catalytic complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043227	0.450995534658432	membrane-bounded organelle	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0000785	0.42267388105392456	chromatin	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043231	0.39654526114463806	intracellular membrane-bounded organelle	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0005694	0.37934279441833496	chromosome	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0005634	0.3184032738208771	nucleus	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0000124	0.2367018461227417	SAGA complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0070461	0.2349911332130432	SAGA-type complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0005667	0.21765044331550598	transcription regulator complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:1905368	0.2064003050327301	peptidase complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0140513	0.1906285434961319	nuclear protein-containing complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0031974	0.16138997673988342	membrane-enclosed lumen	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0070013	0.16133619844913483	intracellular organelle lumen	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0043233	0.16114076972007751	organelle lumen	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0031981	0.13888588547706604	nuclear lumen	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0005669	0.12698088586330414	transcription factor TFIID complex	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P9WJ45	GO:0005654	0.10995648056268692	nucleoplasm	gcn	cc	AF-P9WJ45-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0A2W1	GO:0032991	0.9740515351295471	protein-containing complex	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:1902494	0.6176438927650452	catalytic complex	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:0140535	0.5183631777763367	intracellular protein-containing complex	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:0110165	0.2506518065929413	cellular anatomical entity	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:1990904	0.17550313472747803	ribonucleoprotein complex	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:0005622	0.15729287266731262	intracellular anatomical structure	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:1905368	0.11928004771471024	peptidase complex	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P0A2W1	GO:0005732	0.1123335063457489	sno(s)RNA-containing ribonucleoprotein complex	gcn	cc	8gsa_A	pdb100_230517	0.6712328791618347	1.0
P56866	GO:0110165	0.8895379304885864	cellular anatomical entity	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0043226	0.8769211769104004	organelle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0032991	0.7236326932907104	protein-containing complex	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0005622	0.6726792454719543	intracellular anatomical structure	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0043229	0.6323286294937134	intracellular organelle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0043227	0.5203278660774231	membrane-bounded organelle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0016020	0.4790875017642975	membrane	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0043228	0.4307253062725067	non-membrane-bounded organelle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0043232	0.4302813708782196	intracellular non-membrane-bounded organelle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0031090	0.3804996907711029	organelle membrane	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0005694	0.19041135907173157	chromosome	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0005737	0.18071840703487396	cytoplasm	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0031982	0.15667390823364258	vesicle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0043231	0.15505164861679077	intracellular membrane-bounded organelle	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:1902494	0.13594484329223633	catalytic complex	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P56866	GO:0012505	0.13036639988422394	endomembrane system	gcn	cc	2n8n_A	pdb100_230517	0.6527777910232544	0.9729729890823364
P0AFM9	GO:0110165	0.9574794769287109	cellular anatomical entity	gcn	cc	AF-P0AFM9-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFM9	GO:0071944	0.6617118716239929	cell periphery	gcn	cc	AF-P0AFM9-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFM9	GO:0032991	0.30629703402519226	protein-containing complex	gcn	cc	AF-P0AFM9-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFM9	GO:0005886	0.2866435945034027	plasma membrane	gcn	cc	AF-P0AFM9-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFM9	GO:0005622	0.2687642574310303	intracellular anatomical structure	gcn	cc	AF-P0AFM9-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AFM9	GO:0043226	0.2648678123950958	organelle	gcn	cc	AF-P0AFM9-F1-model_v4	afdb_swissprot_v4	1.0	1.0
